352181.8559	0.25111		348490.509	0.36915		352181.8559	0.46322		371233.4425	0.54622		355912.303	0.61446		355912.303	0.67901		387214.1189	0.74357		379139.5921	0.7989		379139.5921	0.85239		359682.2644	0.89666		254044.7741	0.9151		122790.4753	0.90035		89512.56279	0.90957		57503.06933	0.90403		39350.85741	0.90403		28088.04191	0.90219		19630.74056	0.89666		15244.46305	0.90219		12090.37097	0.90219		9793.07696	0.90588		6425.07569	0.88375		5661.94926	0.89297		4586.12105	0.88928		3793.8233	0.88928		2884.69899	0.87452
316961.6712	0.25111		313639.4799	0.36731		316961.6712	0.45953		334107.9909	0.54253		320319.0524	0.61077		320319.0524	0.67533		348490.509	0.73619		344837.8525	0.79337		344837.8525	0.84501		323711.9963	0.89112		231060.6863	0.90772		110510.7308	0.89112		81414.12968	0.90035		51752.43599	0.89481		36169.79237	0.89666		25279.07828	0.89297		17667.55507	0.88743		13865.25705	0.89297		10881.26525	0.89297		8907.07195	0.89481		5968.23737	0.87637		5095.72219	0.88006		4171.20281	0.88006		3414.41944	0.87452		2623.71281	0.86161
285263.7049	0.24742		282273.7516	0.36362		285263.7049	0.45584		300695.2953	0.53699		288285.3289	0.60339		288285.3289	0.66795		313639.4799	0.7325		310352.1098	0.78784		313639.4799	0.83763		297543.5979	0.88375		207953.306	0.90035		101577.207	0.8819		74048.38277	0.89297		47568.84571	0.88743		32552.60782	0.88743		22751.02696	0.88375		16069.12566	0.87821		12478.65264	0.8819		9793.07696	0.88006		8016.3142	0.88559		5371.37975	0.86346		4683.79156	0.87268		3793.8233	0.86899		3105.50808	0.8653		2386.33873	0.8487
256735.7151	0.24373		254044.7741	0.35993		256735.7151	0.45031		270624.0589	0.53146		259455.1596	0.59786		259455.1596	0.66057		285263.7049	0.72512		279315.1371	0.77861		282273.7516	0.83026		270624.0589	0.87637		189139.2325	0.89112		91418.90968	0.87452		67349.03403	0.88375		42811.69112	0.88006		29607.48919	0.88006		20475.79512	0.87452		14615.31029	0.86899		11349.67665	0.87083		8813.71367	0.87083		7291.05751	0.87268		4885.41713	0.85239		4305.16078	0.85977		3487.13625	0.85608		2854.4634	0.85423		2216.66431	0.84317
231060.6863	0.24189		228638.8547	0.35624		231060.6863	0.44662		243560.1168	0.52593		233508.1708	0.59233		233508.1708	0.65319		256735.7151	0.71775		251382.0379	0.77124		256735.7151	0.82472		246140.0003	0.86899		170224.2356	0.88375		84028.74042	0.86715		60613.74833	0.87637		38530.27899	0.87083		26928.82305	0.86899		18428.09938	0.86161		13433.83026	0.85977		10432.1856	0.86161		8016.3142	0.85792		6701.65922	0.8653		4396.84769	0.83948		3915.66175	0.8487		3205.24132	0.84686		2596.21272	0.84132		2037.47245	0.83395
207953.306	0.2382		205773.6713	0.35255		207953.306	0.44108		219202.7226	0.52039		210156.0283	0.58495		210156.0283	0.64766		231060.6863	0.71221		228638.8547	0.76386		231060.6863	0.8155		221524.603	0.86161		153200.8458	0.87637		77235.98149	0.85792		55129.86572	0.8653		34677.03237	0.85977		24751.93688	0.85977		16938.39911	0.85423		12347.85931	0.85055		9588.86317	0.85055		7214.63727	0.84686		6225.15514	0.85423		3999.0535	0.83026		3524.07335	0.83579		2915.25484	0.83395		2336.57671	0.82841		1892.60326	0.82288
187156.795	0.23635		185195.1362	0.34702		187156.795	0.43739		197281.2061	0.51486		189139.2325	0.57942		189139.2325	0.64028		210156.0283	0.70484		207953.306	0.75832		207953.306	0.80812		199370.8853	0.85239		137879.8916	0.86715		69511.94492	0.8487		50142.12416	0.85792		31209.1323	0.8487		22751.02696	0.85239		15569.12402	0.84686		11113.00329	0.83948		8813.71367	0.84132		6631.41668	0.83763		5661.94926	0.84686		3637.24879	0.81735		3171.64601	0.82472		2679.58996	0.82472		2170.44049	0.82103		1739.60801	0.81181
168440.0531	0.23451		166674.5713	0.34333		168440.0531	0.43186		177551.9656	0.50933		170224.2356	0.57388		170224.2356	0.6329		191142.6688	0.69746		187156.795	0.75095		187156.795	0.80075		183254.0382	0.84501		126733.8854	0.85977		63223.01944	0.84132		46576.89862	0.85055		28990.08798	0.84132		21133.37426	0.84317		14160.54509	0.83763		10107.58114	0.83026		8016.3142	0.8321		6095.34278	0.83026		5204.24566	0.83579		3273.50326	0.80628		2946.13436	0.81366		2462.97588	0.81366		1974.07512	0.80812		1598.98068	0.80259
151595.0917	0.23082		150006.1681	0.33964		151595.0917	0.42633		159795.7612	0.50379		153200.8458	0.5665		153200.8458	0.62737		173849.4971	0.69193		168440.0531	0.74172		172027.3169	0.79337		168440.0531	0.83763		117722.8015	0.85423		57503.06933	0.8321		42811.69112	0.84317		26090.91462	0.8321		19221.38322	0.83579		12744.4102	0.82657		9193.12212	0.82103		7291.05751	0.82288		5543.88135	0.81919		4783.54215	0.82841		2946.13436	0.79521		2651.5042	0.80259		2216.66431	0.80444		1795.47544	0.79706		1454.31676	0.78968
136434.722	0.22897		135004.6998	0.33595		136434.722	0.42264		143815.278	0.49826		137879.8916	0.56097		137879.8916	0.62184		158120.8834	0.68455		153200.8458	0.73435		154823.6087	0.78599		151595.0917	0.82841		105949.8531	0.84501		51752.43599	0.82472		38530.27899	0.83579		23730.40209	0.82472		17482.37496	0.82657		11591.39044	0.81735		8361.39658	0.80997		6631.41668	0.81366		4989.46174	0.80812		4350.76272	0.8155		2765.64486	0.78599		2386.33873	0.78968		2016.11695	0.79152		1633.03413	0.78599		1322.74096	0.77861
